t,Step,AgentID,geometry,speed,x,y,is_anomaly,anomaly_type,traj_id
2025-09-02 13:48:57.984431,0,0,POINT (250.19575278361827 90.02901168407732),0.0100000000000016,250.19575278361827,90.02901168407732,False,n/a,0
2025-09-02 13:48:58.984431,1,0,POINT (250.20213161735435 90.03671301384352),0.0100000000000016,250.20213161735435,90.03671301384352,False,n/a,0
2025-09-02 13:48:59.984431,2,0,POINT (250.20892417296795 90.04536524986872),0.0109999999999996,250.20892417296795,90.04536524986872,False,n/a,0
2025-09-02 13:49:00.984431,3,0,POINT (250.21633423363735 90.05480405280531),0.0120000000000132,250.21633423363735,90.05480405280531,False,n/a,0
2025-09-02 13:49:01.984431,4,0,POINT (250.22436179936255 90.06502942265327),0.0129999999999981,250.22436179936255,90.06502942265327,False,n/a,0
2025-09-02 13:49:02.984431,5,0,POINT (250.2330068701436 90.0760413594126),0.0139999999999941,250.2330068701436,90.0760413594126,False,n/a,0
2025-09-02 13:49:03.984431,6,0,POINT (250.24226944598036 90.08783986308332),0.0149999999999966,250.24226944598036,90.08783986308332,False,n/a,0
2025-09-02 13:49:04.984431,7,0,POINT (250.25214952687287 90.10042493366544),0.0159999999999926,250.25214952687287,90.10042493366544,False,n/a,0
2025-09-02 13:49:05.984431,8,0,POINT (250.2626471128212 90.11379657115891),0.0170000000000062,250.2626471128212,90.11379657115891,False,n/a,0
2025-09-02 13:49:06.984431,9,0,POINT (250.27376220382533 90.1279547755638),0.0179999999999911,250.27376220382533,90.1279547755638,False,n/a,0
2025-09-02 13:49:07.984431,10,0,POINT (250.28549479988524 90.14289954688005),0.0190000000000047,250.28549479988524,90.14289954688005,False,n/a,0
2025-09-02 13:49:08.984431,11,0,POINT (250.29784490100093 90.15863088510768),0.0200000000000008,250.29784490100093,90.15863088510768,False,n/a,0
2025-09-02 13:49:09.984431,12,0,POINT (250.3108125071724 90.1751487902467),0.0210000000000032,250.3108125071724,90.1751487902467,False,n/a,0
2025-09-02 13:49:10.984431,13,0,POINT (250.32439761839967 90.1924532622971),0.0219999999999992,250.32439761839967,90.1924532622971,False,n/a,0
2025-09-02 13:49:11.984431,14,0,POINT (250.33860023468276 90.21054430125888),0.0230000000000128,250.33860023468276,90.21054430125888,False,n/a,0
2025-09-02 13:49:12.984431,15,0,POINT (250.3534203560216 90.22942190713204),0.0239999999999977,250.3534203560216,90.22942190713204,False,n/a,0
2025-09-02 13:49:13.984431,16,0,POINT (250.36833794429268 90.24948345144382),0.0250000000000075,250.36833794429268,90.24948345144382,False,n/a,0
2025-09-02 13:49:14.984431,17,0,POINT (250.38330076372557 90.27074642476882),0.0259999999999998,250.38330076372557,90.27074642476882,False,n/a,0
2025-09-02 13:49:15.984431,18,0,POINT (250.3982557441855 90.29322638383113),0.0270000000000094,250.3982557441855,90.29322638383113,False,n/a,0
2025-09-02 13:49:16.984431,19,0,POINT (250.4131490468888 90.31693692019344),0.0279999999999948,250.4131490468888,90.31693692019344,False,n/a,0
2025-09-02 13:49:17.984431,20,0,POINT (250.42792613117504 90.34188963106811),0.0289999999999962,250.42792613117504,90.34188963106811,False,n/a,0
2025-09-02 13:49:18.984431,21,0,POINT (250.44253182227075 90.36809409228404),0.0300000000000043,250.44253182227075,90.36809409228404,False,n/a,0
2025-09-02 13:49:19.984431,22,0,POINT (250.45691037997636 90.39555783344048),0.0309999999999979,250.45691037997636,90.39555783344048,False,n/a,0
2025-09-02 13:49:20.984431,23,0,POINT (250.47100556820897 90.42428631527795),0.0319999999999916,250.47100556820897,90.42428631527795,False,n/a,0
